,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,city,tot_mobility
0,2020-02-17,10.0,3.3636363636363638,17.15625,-3.5757575757575757,-12.606060606060606,2.28125,Greater London,-0.7045454545454546
1,2020-02-18,6.696969696969697,-1.7272727272727273,7.515151515151516,-5.454545454545454,-12.212121212121213,2.5,Greater London,-3.1742424242424243
2,2020-02-19,5.424242424242424,-2.484848484848485,-5.606060606060606,-6.666666666666667,-12.424242424242424,2.6875,Greater London,-4.037878787878788
3,2020-02-20,2.4545454545454546,-3.272727272727273,-11.575757575757576,-7.878787878787879,-12.969696969696969,3.09375,Greater London,-5.416666666666666
4,2020-02-21,3.121212121212121,-0.15151515151515152,8.727272727272727,-5.393939393939394,-13.333333333333334,2.8125,Greater London,-3.9393939393939394
5,2020-02-24,-4.757575757575758,-0.45454545454545453,-7.303030303030303,-2.696969696969697,-0.7878787878787878,1.0625,Greater London,-2.174242424242424
6,2020-02-25,-1.0606060606060606,3.1818181818181817,3.272727272727273,-0.24242424242424243,1.121212121212121,0.03125,Greater London,0.75
7,2020-02-26,-0.7272727272727273,0.5454545454545454,6.0606060606060606,-2.696969696969697,1.393939393939394,0.09375,Greater London,-0.3712121212121212
8,2020-02-27,-1.303030303030303,-0.12121212121212122,-1.2727272727272727,-1.8181818181818181,0.15151515151515152,0.90625,Greater London,-0.7727272727272727
9,2020-02-28,-2.515151515151515,-0.2727272727272727,-10.333333333333334,-1.5454545454545454,0.09090909090909091,1.09375,Greater London,-1.0606060606060608
10,2020-03-02,1.0909090909090908,4.787878787878788,11.454545454545455,-2.787878787878788,0.7878787878787878,0.34375,Greater London,0.9696969696969697
11,2020-03-03,0.5757575757575758,3.272727272727273,4.181818181818182,-3.606060606060606,1.0606060606060606,0.375,Greater London,0.3257575757575758
12,2020-03-04,-0.9696969696969697,2.4242424242424243,-7.212121212121212,-3.606060606060606,0.696969696969697,1.0625,Greater London,-0.3636363636363636
13,2020-03-05,-9.0,-3.3333333333333335,-21.393939393939394,-4.909090909090909,-0.6363636363636364,2.0,Greater London,-4.46969696969697
14,2020-03-06,1.393939393939394,8.484848484848484,22.454545454545453,-1.4242424242424243,0.15151515151515152,0.75,Greater London,2.151515151515152
15,2020-03-09,-2.9696969696969697,6.151515151515151,4.0606060606060606,-5.121212121212121,-1.0606060606060606,1.34375,Greater London,-0.75
16,2020-03-10,-4.575757575757576,7.606060606060606,1.696969696969697,-5.575757575757576,-1.9696969696969697,1.90625,Greater London,-1.128787878787879
17,2020-03-11,-2.878787878787879,8.606060606060606,13.848484848484848,-9.212121212121213,-2.696969696969697,2.34375,Greater London,-1.5454545454545459
18,2020-03-12,-5.333333333333333,15.303030303030303,1.2121212121212122,-12.757575757575758,-5.878787878787879,3.375,Greater London,-2.166666666666667
19,2020-03-13,-9.878787878787879,15.818181818181818,7.636363636363637,-15.454545454545455,-9.969696969696969,5.15625,Greater London,-4.871212121212121
20,2020-03-16,-10.636363636363637,22.87878787878788,35.40625,-23.393939393939394,-19.0,7.34375,Greater London,-7.537878787878788
21,2020-03-17,-21.727272727272727,21.515151515151516,4.0606060606060606,-34.45454545454545,-29.87878787878788,12.28125,Greater London,-16.136363636363637
22,2020-03-18,-25.12121212121212,30.606060606060606,5.333333333333333,-40.15151515151515,-37.696969696969695,15.53125,Greater London,-18.09090909090909
23,2020-03-19,-27.96969696969697,34.0,-17.848484848484848,-43.303030303030305,-42.666666666666664,17.40625,Greater London,-19.984848484848484
24,2020-03-20,-39.54545454545455,9.787878787878787,-1.7878787878787878,-46.96969696969697,-44.878787878787875,19.8125,Greater London,-30.40151515151515
25,2020-03-23,-54.484848484848484,-14.696969696969697,10.125,-58.696969696969695,-61.21212121212121,24.5,Greater London,-47.27272727272727
26,2020-03-24,-73.81818181818181,-26.363636363636363,0.0,-69.36363636363636,-70.48484848484848,30.375,Greater London,-60.00757575757575
27,2020-03-25,-75.6969696969697,-29.575757575757574,3.0606060606060606,-73.57575757575758,-74.39393939393939,32.46875,Greater London,-63.31060606060606
28,2020-03-26,-77.12121212121212,-32.36363636363637,2.727272727272727,-75.39393939393939,-75.84848484848484,33.75,Greater London,-65.18181818181819
29,2020-03-27,-78.6969696969697,-33.39393939393939,-4.333333333333333,-74.66666666666667,-75.33333333333333,34.5625,Greater London,-65.52272727272727
30,2020-03-30,-77.39393939393939,-37.696969696969695,-28.060606060606062,-77.18181818181819,-77.78787878787878,32.8125,Greater London,-67.51515151515152
31,2020-03-31,-77.03030303030303,-35.57575757575758,-9.333333333333334,-77.03030303030303,-78.12121212121212,33.65625,Greater London,-66.93939393939394
32,2020-04-01,-78.0,-37.484848484848484,-14.575757575757576,-78.03030303030303,-78.0909090909091,34.375,Greater London,-67.90151515151516
33,2020-04-02,-78.03030303030303,-36.666666666666664,-6.848484848484849,-77.93939393939394,-78.45454545454545,34.903225806451616,Greater London,-67.77272727272727
34,2020-04-03,-79.03030303030303,-34.75757575757576,1.0303030303030303,-75.96969696969697,-77.12121212121212,35.16129032258065,Greater London,-66.71969696969697
35,2020-04-06,-76.75757575757575,-36.878787878787875,-7.125,-76.6969696969697,-77.96969696969697,32.5625,Greater London,-67.07575757575756
36,2020-04-07,-76.45454545454545,-34.15151515151515,17.09375,-75.96969696969697,-78.39393939393939,33.21875,Greater London,-66.24242424242424
37,2020-04-08,-76.78787878787878,-33.60606060606061,4.151515151515151,-76.72727272727273,-78.18181818181819,33.4375,Greater London,-66.32575757575758
38,2020-04-09,-74.45454545454545,-26.636363636363637,15.53125,-75.72727272727273,-78.3030303030303,33.46875,Greater London,-63.78030303030303
39,2020-04-10,-80.36363636363636,-36.515151515151516,19.87878787878788,-79.36363636363636,-85.27272727272727,37.61290322580645,Greater London,-70.37878787878788
40,2020-04-13,-81.03030303030303,-44.63636363636363,-2.34375,-83.21212121212122,-87.1875,36.3,Greater London,-74.01657196969697
41,2020-04-14,-75.3030303030303,-33.09090909090909,7.53125,-75.87878787878788,-77.42424242424242,32.6875,Greater London,-65.42424242424242
42,2020-04-15,-75.72727272727273,-33.24242424242424,18.46875,-75.84848484848484,-77.0909090909091,33.375,Greater London,-65.47727272727272
43,2020-04-16,-76.48484848484848,-32.93939393939394,9.71875,-76.39393939393939,-77.03030303030303,33.90625,Greater London,-65.71212121212122
44,2020-04-17,-78.9090909090909,-34.84848484848485,-22.333333333333332,-76.0909090909091,-76.12121212121212,35.193548387096776,Greater London,-66.49242424242425
45,2020-04-20,-74.33333333333333,-34.36363636363637,28.34375,-74.51515151515152,-75.45454545454545,31.34375,Greater London,-64.66666666666666
46,2020-04-21,-74.60606060606061,-32.72727272727273,27.96875,-74.54545454545455,-75.3030303030303,32.21875,Greater London,-64.29545454545455
47,2020-04-22,-74.63636363636364,-31.696969696969695,34.40625,-74.48484848484848,-74.84848484848484,32.46875,Greater London,-63.916666666666664
48,2020-04-23,-73.96969696969697,-29.21212121212121,42.9375,-74.0909090909091,-74.87878787878788,32.65625,Greater London,-63.03787878787879
49,2020-04-24,-75.42424242424242,-29.151515151515152,34.81818181818182,-72.24242424242425,-73.57575757575758,33.25,Greater London,-62.598484848484844
50,2020-04-27,-72.51515151515152,-32.42424242424242,24.53125,-73.0,-73.93939393939394,30.5,Greater London,-62.96969696969697
51,2020-04-28,-78.51515151515152,-40.96969696969697,-51.75757575757576,-77.45454545454545,-75.57575757575758,33.8125,Greater London,-68.12878787878788
52,2020-04-29,-75.18181818181819,-31.515151515151516,-14.636363636363637,-74.63636363636364,-74.36363636363636,32.625,Greater London,-63.92424242424242
53,2020-04-30,-76.75757575757575,-32.878787878787875,-25.272727272727273,-75.51515151515152,-74.45454545454545,33.53125,Greater London,-64.90151515151514
54,2020-05-01,-76.36363636363636,-28.545454545454547,-6.0606060606060606,-72.39393939393939,-72.60606060606061,33.15625,Greater London,-62.477272727272734
55,2020-05-04,-71.27272727272727,-28.78787878787879,42.0,-71.18181818181819,-72.60606060606061,29.84375,Greater London,-60.96212121212122
56,2020-05-05,-72.33333333333333,-28.060606060606062,32.90625,-72.21212121212122,-72.96969696969697,30.90625,Greater London,-61.3939393939394
57,2020-05-06,-71.96969696969697,-25.939393939393938,51.90625,-71.18181818181819,-72.18181818181819,30.75,Greater London,-60.31818181818182
58,2020-05-07,-70.0909090909091,-20.0,60.59375,-70.24242424242425,-72.21212121212122,30.25,Greater London,-58.13636363636364
59,2020-05-08,-75.0,-26.818181818181817,84.65625,-73.66666666666667,-81.27272727272727,34.16129032258065,Greater London,-64.18939393939394
60,2020-05-11,-71.0,-28.666666666666668,3.46875,-71.18181818181819,-71.6969696969697,29.78125,Greater London,-60.63636363636364
61,2020-05-12,-70.06060606060606,-25.757575757575758,40.6875,-69.96969696969697,-71.21212121212122,30.0625,Greater London,-59.25
62,2020-05-13,-71.78787878787878,-27.818181818181817,13.46875,-71.42424242424242,-70.96969696969697,30.875,Greater London,-60.49999999999999
63,2020-05-14,-70.51515151515152,-24.181818181818183,44.21875,-70.48484848484848,-70.87878787878788,30.78125,Greater London,-59.015151515151516
64,2020-05-15,-70.9090909090909,-22.363636363636363,73.1875,-67.21212121212122,-69.24242424242425,30.25,Greater London,-57.43181818181819
65,2020-05-18,-65.54545454545455,-21.727272727272727,102.4375,-66.18181818181819,-69.27272727272727,27.1875,Greater London,-55.68181818181819
66,2020-05-19,-66.3030303030303,-20.151515151515152,114.90625,-66.60606060606061,-69.33333333333333,27.65625,Greater London,-55.598484848484844
67,2020-05-20,-66.63636363636364,-18.03030303030303,120.34375,-66.24242424242425,-68.87878787878788,27.4375,Greater London,-54.9469696969697
68,2020-05-21,-66.63636363636364,-17.12121212121212,98.59375,-66.9090909090909,-69.0909090909091,28.46875,Greater London,-54.939393939393945
69,2020-05-22,-68.24242424242425,-16.87878787878788,71.875,-64.84848484848484,-66.93939393939394,28.6875,Greater London,-54.22727272727273
70,2020-05-25,-66.27272727272727,-23.757575757575758,213.96774193548387,-69.57575757575758,-82.0,27.258064516129032,Greater London,-60.401515151515156
71,2020-05-26,-64.0,-17.545454545454547,106.96875,-65.0,-67.93939393939394,26.28125,Greater London,-53.621212121212125
72,2020-05-27,-65.0,-18.606060606060606,98.59375,-65.15151515151516,-67.3030303030303,27.21875,Greater London,-54.015151515151516
73,2020-05-28,-64.15151515151516,-15.878787878787879,117.09375,-64.75757575757575,-67.18181818181819,27.125,Greater London,-52.99242424242424
74,2020-05-29,-65.93939393939394,-14.757575757575758,120.375,-61.81818181818182,-65.21212121212122,26.71875,Greater London,-51.93181818181818
75,2020-06-01,-60.121212121212125,-15.303030303030303,118.59375,-61.45454545454545,-63.96969696969697,24.28125,Greater London,-50.21212121212121
76,2020-06-02,-62.24242424242424,-16.848484848484848,120.125,-62.0,-64.15151515151516,24.59375,Greater London,-51.31060606060606
77,2020-06-03,-65.21212121212122,-22.03030303030303,22.78125,-64.36363636363636,-64.54545454545455,27.21875,Greater London,-54.037878787878796
78,2020-06-04,-64.57575757575758,-19.272727272727273,38.34375,-64.45454545454545,-64.24242424242425,27.4375,Greater London,-53.13636363636364
79,2020-06-05,-66.3030303030303,-18.939393939393938,32.42424242424242,-62.27272727272727,-62.60606060606061,27.15625,Greater London,-52.53030303030303
80,2020-06-08,-60.24242424242424,-18.272727272727273,66.21875,-61.93939393939394,-62.515151515151516,24.75,Greater London,-50.742424242424235
81,2020-06-09,-60.54545454545455,-18.424242424242426,94.21875,-61.96969696969697,-62.515151515151516,25.125,Greater London,-50.86363636363636
82,2020-06-10,-65.03030303030303,-23.696969696969695,0.36363636363636365,-65.36363636363636,-63.21212121212121,27.34375,Greater London,-54.32575757575757
83,2020-06-11,-62.24242424242424,-19.03030303030303,37.03125,-64.51515151515152,-62.78787878787879,27.0,Greater London,-52.1439393939394
84,2020-06-12,-64.0909090909091,-17.727272727272727,37.09090909090909,-61.57575757575758,-60.75757575757576,26.625,Greater London,-51.03787878787878
85,2020-06-15,-49.27272727272727,-15.666666666666666,93.78125,-58.18181818181818,-60.515151515151516,22.5625,Greater London,-45.90909090909091
86,2020-06-16,-51.90909090909091,-14.515151515151516,97.46875,-59.0,-61.0,23.75,Greater London,-46.60606060606061
87,2020-06-17,-55.18181818181818,-18.575757575757574,49.34375,-60.666666666666664,-61.21212121212121,24.96875,Greater London,-48.90909090909091
88,2020-06-18,-56.303030303030305,-16.818181818181817,38.03125,-62.0,-62.09090909090909,25.78125,Greater London,-49.303030303030305
89,2020-06-19,-55.96969696969697,-12.757575757575758,57.71875,-57.15151515151515,-59.06060606060606,24.0625,Greater London,-46.234848484848484
90,2020-06-22,-48.18181818181818,-13.121212121212121,140.96875,-56.39393939393939,-60.878787878787875,21.375,Greater London,-44.64393939393939
91,2020-06-23,-50.93939393939394,-11.515151515151516,140.1875,-56.63636363636363,-60.96969696969697,21.8125,Greater London,-45.015151515151516
92,2020-06-24,-52.36363636363637,-10.333333333333334,131.0,-57.0,-59.39393939393939,21.4375,Greater London,-44.77272727272727
93,2020-06-25,-53.21212121212121,-8.757575757575758,131.90625,-56.666666666666664,-59.84848484848485,21.34375,Greater London,-44.62121212121212
94,2020-06-26,-55.09090909090909,-9.030303030303031,103.90625,-53.78787878787879,-58.15151515151515,21.8125,Greater London,-44.015151515151516
95,2020-06-29,-48.84848484848485,-14.969696969696969,63.78125,-56.878787878787875,-58.75757575757576,21.78125,Greater London,-44.86363636363636
96,2020-06-30,-50.484848484848484,-16.515151515151516,43.71875,-58.75757575757576,-59.36363636363637,23.15625,Greater London,-46.28030303030303
97,2020-07-01,-50.45454545454545,-16.0,57.84375,-58.121212121212125,-58.484848484848484,22.59375,Greater London,-45.765151515151516
98,2020-07-02,-50.93939393939394,-15.242424242424242,47.5,-58.515151515151516,-59.06060606060606,23.21875,Greater London,-45.93939393939394
99,2020-07-03,-51.54545454545455,-12.030303030303031,79.0625,-53.75757575757576,-56.90909090909091,21.6875,Greater London,-43.56060606060606
100,2020-07-06,-41.878787878787875,-15.030303030303031,87.96875,-54.0,-58.515151515151516,19.59375,Greater London,-42.35606060606061
101,2020-07-07,-43.96969696969697,-16.848484848484848,68.375,-55.0,-59.21212121212121,20.71875,Greater London,-43.75757575757576
102,2020-07-08,-47.45454545454545,-19.12121212121212,16.78125,-57.303030303030305,-58.21212121212121,22.09375,Greater London,-45.52272727272727
103,2020-07-09,-46.72727272727273,-16.393939393939394,29.5625,-56.484848484848484,-58.18181818181818,21.59375,Greater London,-44.446969696969695
104,2020-07-10,-45.42424242424242,-12.727272727272727,81.75,-50.90909090909091,-55.54545454545455,18.90625,Greater London,-41.151515151515156
105,2020-07-13,-40.42424242424242,-14.93939393939394,102.125,-52.90909090909091,-57.333333333333336,18.5625,Greater London,-41.40151515151515
106,2020-07-14,-41.45454545454545,-16.333333333333332,80.65625,-54.84848484848485,-58.24242424242424,19.90625,Greater London,-42.71969696969697
107,2020-07-15,-38.878787878787875,-18.12121212121212,59.25,-55.90909090909091,-56.24242424242424,20.0,Greater London,-42.28787878787879
108,2020-07-16,-37.303030303030305,-14.242424242424242,88.25,-55.06060606060606,-56.27272727272727,19.375,Greater London,-40.71969696969697
109,2020-07-17,-38.484848484848484,-12.424242424242424,125.78125,-50.515151515151516,-54.333333333333336,16.84375,Greater London,-38.93939393939394
110,2020-07-20,-33.15151515151515,-14.424242424242424,131.40625,-53.45454545454545,-56.24242424242424,17.4375,Greater London,-39.31818181818182
111,2020-07-21,-34.84848484848485,-16.151515151515152,113.40625,-54.60606060606061,-56.878787878787875,18.625,Greater London,-40.621212121212125
112,2020-07-22,-35.54545454545455,-16.424242424242426,108.9375,-53.75757575757576,-56.666666666666664,18.5625,Greater London,-40.598484848484844
113,2020-07-23,-36.09090909090909,-14.93939393939394,99.125,-54.666666666666664,-57.36363636363637,18.8125,Greater London,-40.765151515151516
114,2020-07-24,-39.09090909090909,-16.666666666666668,92.875,-50.696969696969695,-55.696969696969695,17.34375,Greater London,-40.53787878787879
115,2020-07-27,-37.0,-19.393939393939394,30.03125,-55.27272727272727,-60.27272727272727,18.75,Greater London,-42.984848484848484
116,2020-07-28,-33.45454545454545,-15.93939393939394,90.9375,-53.60606060606061,-58.63636363636363,18.34375,Greater London,-40.40909090909091
117,2020-07-29,-32.333333333333336,-14.909090909090908,106.875,-52.75757575757576,-58.06060606060606,17.75,Greater London,-39.515151515151516
118,2020-07-30,-30.78787878787879,-10.757575757575758,116.8125,-52.72727272727273,-58.63636363636363,17.25,Greater London,-38.22727272727273
119,2020-07-31,-38.90909090909091,-16.424242424242426,101.21875,-49.84848484848485,-58.121212121212125,14.65625,Greater London,-40.82575757575758
120,2020-08-03,-27.0,-16.96969696969697,96.3125,-52.75757575757576,-59.15151515151515,16.125,Greater London,-38.96969696969697
121,2020-08-04,-26.12121212121212,-18.151515151515152,95.4375,-53.09090909090909,-59.333333333333336,16.90625,Greater London,-39.17424242424243
122,2020-08-05,-25.363636363636363,-18.606060606060606,91.1875,-52.75757575757576,-57.878787878787875,16.875,Greater London,-38.65151515151515
123,2020-08-06,-32.515151515151516,-14.909090909090908,96.75,-53.303030303030305,-58.45454545454545,17.03125,Greater London,-39.79545454545455
124,2020-08-07,-38.36363636363637,-16.424242424242426,85.125,-51.21212121212121,-57.36363636363637,15.28125,Greater London,-40.84090909090909
125,2020-08-10,-24.333333333333332,-16.454545454545453,89.5,-52.18181818181818,-59.15151515151515,15.28125,Greater London,-38.03030303030303
126,2020-08-11,-25.0,-17.333333333333332,80.71875,-53.36363636363637,-59.303030303030305,16.125,Greater London,-38.75
127,2020-08-12,-25.393939393939394,-18.333333333333332,66.34375,-53.696969696969695,-57.96969696969697,16.5625,Greater London,-38.848484848484844
128,2020-08-13,-34.484848484848484,-17.78787878787879,51.875,-54.78787878787879,-58.90909090909091,17.96875,Greater London,-41.49242424242424
129,2020-08-14,-37.27272727272727,-19.848484848484848,27.90625,-51.303030303030305,-57.15151515151515,16.5,Greater London,-41.3939393939394
130,2020-08-17,-22.96875,-21.454545454545453,-24.75,-52.484848484848484,-58.75,15.71875,Greater London,-38.914535984848484
131,2020-08-18,-21.8125,-20.454545454545453,-12.0,-52.515151515151516,-56.75,15.9375,Greater London,-37.88304924242424
132,2020-08-19,-28.71875,-27.666666666666668,-30.857142857142858,-55.0,-57.65625,18.125,Greater London,-42.26041666666667
133,2020-08-20,-28.34375,-14.636363636363637,-0.4,-51.72727272727273,-56.84375,15.75,Greater London,-37.88778409090909
134,2020-08-21,-35.0,-18.272727272727273,-11.666666666666666,-50.03030303030303,-55.84375,15.8125,Greater London,-39.78669507575758
135,2020-08-24,-17.90625,-20.757575757575758,-24.0,-50.878787878787875,-57.15625,14.75,Greater London,-36.67471590909091
136,2020-08-25,-20.78125,-22.363636363636363,-23.666666666666668,-52.57575757575758,-57.96875,16.75,Greater London,-38.422348484848484
137,2020-08-26,-13.78125,-18.363636363636363,-17.75,-49.121212121212125,-55.125,14.5625,Greater London,-34.097774621212125
138,2020-08-27,-31.75,-20.78787878787879,-21.571428571428573,-52.96969696969697,-57.0,16.96875,Greater London,-40.62689393939394
139,2020-08-28,-29.87878787878788,-15.393939393939394,-15.428571428571429,-48.484848484848484,-55.5,14.9375,Greater London,-37.31439393939394
140,2020-08-31,-10.933333333333334,-24.545454545454547,-4.0,-57.54545454545455,-74.375,16.25,Greater London,-41.84981060606061
141,2020-09-01,-24.8125,-12.969696969696969,-21.0,-49.15151515151515,-56.34375,14.71875,Greater London,-35.81936553030303
142,2020-09-02,-27.75,-16.545454545454547,-11.0,-49.93939393939394,-54.34375,15.75,Greater London,-37.144649621212125
143,2020-09-03,-29.78125,-15.636363636363637,-20.0,-49.21212121212121,-54.5625,15.75,Greater London,-37.29805871212121
144,2020-09-04,-29.151515151515152,-14.424242424242424,-3.857142857142857,-43.90909090909091,-51.90625,13.5,Greater London,-34.847774621212125
145,2020-09-07,-25.21875,-13.636363636363637,-26.75,-44.96969696969697,-54.5625,13.5,Greater London,-34.596827651515156
146,2020-09-08,-26.4375,-13.727272727272727,-21.25,-44.515151515151516,-54.1875,13.78125,Greater London,-34.71685606060606
147,2020-09-09,-27.5625,-14.818181818181818,-17.0,-45.18181818181818,-51.59375,13.75,Greater London,-34.7890625
148,2020-09-10,-26.03125,-11.636363636363637,-10.8,-44.03030303030303,-51.96875,13.28125,Greater London,-33.41666666666667
149,2020-09-11,-27.727272727272727,-12.454545454545455,66.71875,-40.42424242424242,-50.303030303030305,12.25,Greater London,-32.72727272727273
150,2020-09-14,-25.21212121212121,-12.303030303030303,104.09375,-42.63636363636363,-48.60606060606061,12.28125,Greater London,-32.18939393939394
151,2020-09-15,-26.545454545454547,-12.93939393939394,88.03125,-42.60606060606061,-48.75757575757576,13.28125,Greater London,-32.71212121212121
152,2020-09-16,-27.303030303030305,-14.545454545454545,73.78125,-43.72727272727273,-48.303030303030305,13.4375,Greater London,-33.46969696969697
153,2020-09-17,-27.0,-13.090909090909092,76.65625,-44.03030303030303,-48.75757575757576,13.25,Greater London,-33.21969696969697
154,2020-09-18,-28.666666666666668,-12.818181818181818,68.75,-40.515151515151516,-46.878787878787875,12.15625,Greater London,-32.21969696969697
155,2020-09-21,-25.727272727272727,-12.121212121212121,83.625,-42.81818181818182,-49.57575757575758,12.9375,Greater London,-32.56060606060606
156,2020-09-22,-26.96969696969697,-12.93939393939394,73.5625,-43.0,-48.96969696969697,13.40625,Greater London,-32.96969696969697
157,2020-09-23,-31.757575757575758,-16.636363636363637,13.3125,-45.72727272727273,-47.75757575757576,15.3125,Greater London,-35.46969696969697
158,2020-09-24,-31.21212121212121,-13.030303030303031,20.65625,-46.303030303030305,-48.21212121212121,15.3125,Greater London,-34.68939393939394
159,2020-09-25,-31.87878787878788,-11.848484848484848,13.96875,-42.0,-46.36363636363637,14.15625,Greater London,-33.02272727272727
160,2020-09-28,-25.818181818181817,-12.515151515151516,56.6875,-44.60606060606061,-47.60606060606061,13.78125,Greater London,-32.63636363636364
161,2020-09-29,-29.0,-14.090909090909092,36.84375,-44.75757575757576,-47.303030303030305,14.75,Greater London,-33.78787878787879
162,2020-09-30,-29.818181818181817,-15.696969696969697,11.4375,-45.06060606060606,-46.90909090909091,15.09375,Greater London,-34.371212121212125
163,2020-10-01,-28.393939393939394,-10.454545454545455,36.0625,-45.42424242424242,-44.96969696969697,14.5625,Greater London,-32.31060606060606
164,2020-10-02,-40.09090909090909,-19.272727272727273,-16.575757575757574,-43.333333333333336,-45.36363636363637,15.75,Greater London,-37.015151515151516
165,2020-10-05,-29.272727272727273,-12.878787878787879,31.53125,-43.24242424242424,-46.60606060606061,14.21875,Greater London,-33.0
166,2020-10-06,-30.727272727272727,-13.484848484848484,24.625,-44.06060606060606,-46.696969696969695,14.65625,Greater London,-33.74242424242424
167,2020-10-07,-29.303030303030305,-13.242424242424242,35.125,-44.90909090909091,-44.75757575757576,14.34375,Greater London,-33.053030303030305
168,2020-10-08,-33.03030303030303,-14.303030303030303,14.03125,-45.93939393939394,-45.84848484848485,15.1875,Greater London,-34.78030303030303
169,2020-10-09,-33.666666666666664,-12.787878787878787,16.375,-41.81818181818182,-43.81818181818182,13.875,Greater London,-33.02272727272727
170,2020-10-12,-33.333333333333336,-17.21212121212121,10.34375,-45.24242424242424,-46.39393939393939,14.75,Greater London,-35.54545454545455
171,2020-10-13,-35.09090909090909,-17.666666666666668,-1.59375,-45.96969696969697,-46.42424242424242,15.6875,Greater London,-36.28787878787879
172,2020-10-14,-30.90909090909091,-12.666666666666666,17.21875,-45.06060606060606,-44.09090909090909,15.375,Greater London,-33.18181818181819
173,2020-10-15,-30.666666666666668,-10.848484848484848,16.65625,-45.0,-44.57575757575758,15.1875,Greater London,-32.77272727272727
174,2020-10-16,-30.757575757575758,-8.787878787878787,24.818181818181817,-40.39393939393939,-42.60606060606061,13.40625,Greater London,-30.636363636363637
175,2020-10-19,-30.848484848484848,-13.303030303030303,39.625,-47.121212121212125,-47.121212121212125,15.53125,Greater London,-34.59848484848485
176,2020-10-20,-32.39393939393939,-13.545454545454545,36.21875,-47.72727272727273,-47.21212121212121,16.03125,Greater London,-35.21969696969697
177,2020-10-21,-38.84848484848485,-19.727272727272727,-14.212121212121213,-50.24242424242424,-46.90909090909091,17.96875,Greater London,-38.93181818181818
178,2020-10-22,-30.484848484848484,-10.0,36.3125,-48.333333333333336,-46.03030303030303,16.09375,Greater London,-33.71212121212121
179,2020-10-23,-33.0,-11.0,21.8125,-46.484848484848484,-45.54545454545455,15.90625,Greater London,-34.00757575757576
180,2020-10-26,-26.181818181818183,-13.666666666666666,40.8125,-50.60606060606061,-54.333333333333336,16.46875,Greater London,-36.1969696969697
181,2020-10-27,-31.939393939393938,-17.545454545454547,-9.21875,-52.54545454545455,-54.93939393939394,18.46875,Greater London,-39.24242424242424
182,2020-10-28,-28.696969696969695,-14.727272727272727,15.78125,-51.42424242424242,-53.06060606060606,17.78125,Greater London,-36.97727272727273
183,2020-10-29,-32.54545454545455,-15.363636363636363,-10.181818181818182,-52.878787878787875,-54.121212121212125,18.8125,Greater London,-38.72727272727273
184,2020-10-30,-30.818181818181817,-10.121212121212121,19.53125,-46.72727272727273,-51.78787878787879,16.71875,Greater London,-34.86363636363636
185,2020-11-02,-20.0,-8.515151515151516,19.75,-44.09090909090909,-45.333333333333336,14.125,Greater London,-29.484848484848484
186,2020-11-03,-16.666666666666668,-9.06060606060606,10.3125,-41.90909090909091,-44.42424242424242,13.8125,Greater London,-28.015151515151512
187,2020-11-04,-8.545454545454545,-6.393939393939394,30.53125,-38.878787878787875,-42.03030303030303,12.09375,Greater London,-23.96212121212121
188,2020-11-05,-57.75757575757576,-16.393939393939394,14.21875,-55.666666666666664,-51.57575757575758,20.90625,Greater London,-45.348484848484844
189,2020-11-06,-59.45454545454545,-13.424242424242424,17.0,-55.03030303030303,-50.84848484848485,21.90625,Greater London,-44.68939393939394
190,2020-11-09,-54.121212121212125,-18.363636363636363,27.8125,-53.63636363636363,-51.90909090909091,19.96875,Greater London,-44.50757575757576
191,2020-11-10,-53.93939393939394,-13.878787878787879,34.0625,-53.878787878787875,-52.333333333333336,20.40625,Greater London,-43.50757575757576
192,2020-11-11,-55.09090909090909,-14.636363636363637,15.96875,-54.878787878787875,-51.45454545454545,21.15625,Greater London,-44.015151515151516
193,2020-11-12,-54.27272727272727,-11.090909090909092,33.03125,-54.84848484848485,-51.96969696969697,21.0625,Greater London,-43.04545454545455
194,2020-11-13,-56.15151515151515,-8.545454545454545,24.6875,-52.54545454545455,-50.60606060606061,21.21875,Greater London,-41.96212121212121
195,2020-11-16,-53.90909090909091,-16.696969696969695,18.34375,-54.18181818181818,-52.09090909090909,20.0,Greater London,-44.21969696969697
196,2020-11-17,-54.03030303030303,-14.424242424242424,22.0625,-54.121212121212125,-52.36363636363637,20.46875,Greater London,-43.734848484848484
197,2020-11-18,-55.06060606060606,-15.181818181818182,16.46875,-55.03030303030303,-51.09090909090909,21.125,Greater London,-44.09090909090909
198,2020-11-19,-56.121212121212125,-14.030303030303031,5.34375,-55.75757575757576,-52.03030303030303,21.625,Greater London,-44.484848484848484
199,2020-11-20,-57.696969696969695,-10.515151515151516,0.30303030303030304,-53.666666666666664,-50.878787878787875,21.75,Greater London,-43.18939393939394
200,2020-11-23,-52.121212121212125,-15.151515151515152,24.78125,-53.42424242424242,-51.60606060606061,19.59375,Greater London,-43.07575757575758
201,2020-11-24,-53.121212121212125,-14.030303030303031,25.4375,-53.90909090909091,-51.696969696969695,20.28125,Greater London,-43.18939393939394
202,2020-11-25,-54.45454545454545,-16.363636363636363,7.59375,-54.72727272727273,-50.57575757575758,21.0625,Greater London,-44.03030303030303
